train_id,train_name,train_type,section_id,date,scheduled_entry_time,scheduled_exit_time,actual_entry_time,actual_exit_time,delay_min,priority
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-AWR-BKI,2025-03-14,15:40:00,16:51:00,15:51:00,17:05:00,14,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-BKI-JP,2025-03-14,17:03:00,18:31:00,17:17:00,18:45:00,14,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-03-14,13:30:00,14:52:00,13:36:00,15:00:00,8,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-03-14,15:04:00,16:22:00,15:12:00,16:32:00,10,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-03-14,16:34:00,17:45:00,16:44:00,17:56:00,11,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-03-14,17:57:00,19:25:00,18:08:00,19:36:00,11,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-NDLS-RE,2025-03-14,13:57:00,15:19:00,14:02:00,15:24:00,5,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-RE-AWR,2025-03-14,15:31:00,16:49:00,15:36:00,16:55:00,6,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-AWR-BKI,2025-03-14,17:01:00,18:12:00,17:07:00,18:19:00,7,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-BKI-JP,2025-03-14,18:24:00,19:52:00,18:33:00,20:01:00,9,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-NDLS-RE,2025-03-14,14:24:00,15:46:00,14:28:00,15:52:00,6,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-RE-AWR,2025-03-14,15:58:00,17:16:00,16:04:00,17:23:00,7,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-AWR-BKI,2025-03-14,17:28:00,18:39:00,17:35:00,18:47:00,8,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-BKI-JP,2025-03-14,18:51:00,20:19:00,19:00:00,20:28:00,9,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-03-15,04:30:00,05:22:00,04:32:00,05:25:00,3,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-03-15,05:28:00,06:18:00,05:32:00,06:24:00,6,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-03-15,06:24:00,07:09:00,06:31:00,07:16:00,7,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-03-15,07:15:00,08:10:00,07:22:00,08:18:00,8,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-NDLS-RE,2025-03-15,05:51:00,06:43:00,05:58:00,06:51:00,8,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-RE-AWR,2025-03-15,06:49:00,07:39:00,06:57:00,07:48:00,9,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-AWR-BKI,2025-03-15,07:45:00,08:30:00,07:54:00,08:39:00,9,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-BKI-JP,2025-03-15,08:36:00,09:31:00,08:46:00,09:42:00,11,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-03-15,06:18:00,07:10:00,06:20:00,07:14:00,4,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-03-15,07:16:00,08:06:00,07:21:00,08:11:00,5,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-03-15,08:12:00,08:57:00,08:17:00,09:03:00,6,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-03-15,09:03:00,09:58:00,09:09:00,10:05:00,7,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-NDLS-RE,2025-03-15,07:39:00,08:31:00,07:43:00,08:38:00,7,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-RE-AWR,2025-03-15,08:37:00,09:27:00,08:45:00,09:36:00,9,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-AWR-BKI,2025-03-15,09:33:00,10:18:00,09:43:00,10:30:00,12,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-BKI-JP,2025-03-15,10:24:00,11:19:00,10:37:00,11:33:00,14,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-03-15,08:06:00,08:58:00,08:18:00,09:11:00,13,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-03-15,09:04:00,09:54:00,09:18:00,10:09:00,15,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-03-15,10:00:00,10:45:00,10:16:00,11:02:00,17,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-03-15,10:51:00,11:46:00,11:12:00,12:07:00,21,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-03-15,09:00:00,10:02:00,09:08:00,10:12:00,10,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-03-15,10:11:00,11:10:00,10:24:00,11:23:00,13,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-03-15,11:19:00,12:12:00,11:32:00,12:26:00,14,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-03-15,12:21:00,13:27:00,12:37:00,13:44:00,17,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-03-15,09:27:00,10:29:00,09:32:00,10:36:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-03-15,10:38:00,11:37:00,10:47:00,11:50:00,13,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-03-15,11:46:00,12:39:00,12:00:00,12:54:00,15,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-03-15,12:48:00,13:54:00,13:03:00,14:10:00,16,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-03-15,09:54:00,10:56:00,10:01:00,11:04:00,8,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-03-15,11:05:00,12:04:00,11:15:00,12:15:00,11,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-03-15,12:13:00,13:06:00,12:25:00,13:20:00,14,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-03-15,13:15:00,14:21:00,13:30:00,14:38:00,17,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-03-15,10:21:00,11:23:00,10:25:00,11:27:00,4,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-03-15,11:32:00,12:31:00,11:37:00,12:37:00,6,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-03-15,12:40:00,13:33:00,12:46:00,13:40:00,7,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-03-15,13:42:00,14:48:00,13:50:00,14:56:00,8,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-03-15,10:48:00,11:50:00,10:53:00,11:55:00,5,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-03-15,11:59:00,12:58:00,12:04:00,13:04:00,6,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-03-15,13:07:00,14:00:00,13:13:00,14:08:00,8,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-03-15,14:09:00,15:15:00,14:18:00,15:25:00,10,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-03-15,11:15:00,12:17:00,11:22:00,12:28:00,11,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-03-15,12:26:00,13:25:00,12:38:00,13:37:00,12,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-03-15,13:34:00,14:27:00,13:46:00,14:41:00,14,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-03-15,14:36:00,15:42:00,14:50:00,15:58:00,16,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-03-15,11:42:00,12:44:00,11:47:00,12:50:00,6,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-03-15,12:53:00,13:52:00,12:59:00,13:59:00,7,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-AWR-BKI,2025-03-15,14:01:00,14:54:00,14:10:00,15:04:00,10,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-BKI-JP,2025-03-15,15:03:00,16:09:00,15:14:00,16:20:00,11,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-NDLS-RE,2025-03-15,12:09:00,13:11:00,12:13:00,13:16:00,5,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-RE-AWR,2025-03-15,13:20:00,14:19:00,13:25:00,14:25:00,6,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-AWR-BKI,2025-03-15,14:28:00,15:21:00,14:35:00,15:29:00,8,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-BKI-JP,2025-03-15,15:30:00,16:36:00,15:38:00,16:47:00,11,MEDIUM
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-NDLS-RE,2025-03-15,13:03:00,14:25:00,13:09:00,14:35:00,10,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-RE-AWR,2025-03-15,14:37:00,15:55:00,14:48:00,16:07:00,12,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-AWR-BKI,2025-03-15,16:07:00,17:18:00,16:21:00,17:34:00,16,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-BKI-JP,2025-03-15,17:30:00,18:58:00,17:46:00,19:15:00,17,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-03-15,13:30:00,14:52:00,13:38:00,15:05:00,13,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-03-15,15:04:00,16:22:00,15:19:00,16:37:00,15,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-03-15,16:34:00,17:45:00,16:49:00,18:03:00,18,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-03-15,17:57:00,19:25:00,18:16:00,19:47:00,22,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-NDLS-RE,2025-03-15,14:51:00,16:13:00,14:54:00,16:18:00,5,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-RE-AWR,2025-03-15,16:25:00,17:43:00,16:30:00,17:48:00,5,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-AWR-BKI,2025-03-15,17:55:00,19:06:00,18:01:00,19:14:00,8,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-BKI-JP,2025-03-15,19:18:00,20:46:00,19:27:00,20:55:00,9,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-03-16,04:30:00,05:22:00,04:31:00,05:23:00,1,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-03-16,05:28:00,06:18:00,05:29:00,06:19:00,1,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-03-16,06:24:00,07:09:00,06:25:00,07:11:00,2,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-03-16,07:15:00,08:10:00,07:17:00,08:12:00,2,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-NDLS-RE,2025-03-16,05:24:00,06:16:00,05:24:00,06:16:00,0,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-RE-AWR,2025-03-16,06:22:00,07:12:00,06:23:00,07:13:00,1,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-AWR-BKI,2025-03-16,07:18:00,08:03:00,07:20:00,08:05:00,2,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-BKI-JP,2025-03-16,08:09:00,09:04:00,08:11:00,09:07:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-03-16,06:18:00,07:10:00,06:21:00,07:13:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-03-16,07:16:00,08:06:00,07:19:00,08:09:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-03-16,08:12:00,08:57:00,08:15:00,09:00:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-03-16,09:03:00,09:58:00,09:07:00,10:02:00,4,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-NDLS-RE,2025-03-16,07:12:00,08:04:00,07:17:00,08:09:00,5,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-RE-AWR,2025-03-16,08:10:00,09:00:00,08:16:00,09:06:00,6,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-AWR-BKI,2025-03-16,09:06:00,09:51:00,09:12:00,09:57:00,6,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-BKI-JP,2025-03-16,09:57:00,10:52:00,10:03:00,10:59:00,7,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-03-16,08:06:00,08:58:00,08:09:00,09:01:00,3,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-03-16,09:04:00,09:54:00,09:07:00,09:58:00,4,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-03-16,10:00:00,10:45:00,10:04:00,10:50:00,5,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-03-16,10:51:00,11:46:00,10:56:00,11:51:00,5,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-03-16,09:00:00,10:02:00,09:09:00,10:11:00,9,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-03-16,10:11:00,11:10:00,10:22:00,11:21:00,11,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-03-16,11:19:00,12:12:00,11:30:00,12:23:00,11,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-03-16,12:21:00,13:27:00,12:32:00,13:38:00,11,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-03-16,09:27:00,10:29:00,09:34:00,10:36:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-03-16,10:38:00,11:37:00,10:46:00,11:46:00,9,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-03-16,11:46:00,12:39:00,11:55:00,12:49:00,10,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-03-16,12:48:00,13:54:00,12:58:00,14:05:00,11,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-03-16,09:54:00,10:56:00,09:58:00,11:01:00,5,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-03-16,11:05:00,12:04:00,11:11:00,12:12:00,8,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-03-16,12:13:00,13:06:00,12:21:00,13:15:00,9,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-03-16,13:15:00,14:21:00,13:25:00,14:31:00,10,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-03-16,10:21:00,11:23:00,10:24:00,11:26:00,3,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-03-16,11:32:00,12:31:00,11:35:00,12:34:00,3,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-03-16,12:40:00,13:33:00,12:43:00,13:36:00,3,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-03-16,13:42:00,14:48:00,13:45:00,14:52:00,4,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-03-16,10:48:00,11:50:00,10:53:00,11:55:00,5,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-03-16,11:59:00,12:58:00,12:04:00,13:04:00,6,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-03-16,13:07:00,14:00:00,13:14:00,14:07:00,7,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-03-16,14:09:00,15:15:00,14:18:00,15:24:00,9,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-03-16,11:15:00,12:17:00,11:18:00,12:21:00,4,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-03-16,12:26:00,13:25:00,12:30:00,13:29:00,4,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-03-16,13:34:00,14:27:00,13:38:00,14:31:00,4,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-03-16,14:36:00,15:42:00,14:40:00,15:47:00,5,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-03-16,11:42:00,12:44:00,11:44:00,12:46:00,2,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-03-16,12:53:00,13:52:00,12:55:00,13:55:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-AWR-BKI,2025-03-16,14:01:00,14:54:00,14:04:00,14:58:00,4,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-BKI-JP,2025-03-16,15:03:00,16:09:00,15:08:00,16:14:00,5,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-NDLS-RE,2025-03-16,12:09:00,13:11:00,12:10:00,13:12:00,1,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-RE-AWR,2025-03-16,13:20:00,14:19:00,13:21:00,14:22:00,3,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-AWR-BKI,2025-03-16,14:28:00,15:21:00,14:31:00,15:24:00,3,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-BKI-JP,2025-03-16,15:30:00,16:36:00,15:34:00,16:40:00,4,MEDIUM
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-NDLS-RE,2025-03-16,12:36:00,13:58:00,12:37:00,13:59:00,1,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-RE-AWR,2025-03-16,14:10:00,15:28:00,14:11:00,15:31:00,3,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-AWR-BKI,2025-03-16,15:40:00,16:51:00,15:43:00,16:55:00,4,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-BKI-JP,2025-03-16,17:03:00,18:31:00,17:07:00,18:36:00,5,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-03-16,13:30:00,14:52:00,13:33:00,14:55:00,3,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-03-16,15:04:00,16:22:00,15:07:00,16:29:00,7,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-03-16,16:34:00,17:45:00,16:41:00,17:53:00,8,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-03-16,17:57:00,19:25:00,18:05:00,19:33:00,8,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-NDLS-RE,2025-03-16,14:24:00,15:46:00,14:32:00,15:54:00,8,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-RE-AWR,2025-03-16,15:58:00,17:16:00,16:06:00,17:26:00,10,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-AWR-BKI,2025-03-16,17:28:00,18:39:00,17:38:00,18:49:00,10,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-BKI-JP,2025-03-16,18:51:00,20:19:00,19:01:00,20:30:00,11,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-03-17,04:30:00,05:22:00,04:31:00,05:23:00,1,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-03-17,05:28:00,06:18:00,05:29:00,06:20:00,2,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-03-17,06:24:00,07:09:00,06:26:00,07:11:00,2,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-03-17,07:15:00,08:10:00,07:17:00,08:15:00,5,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-NDLS-RE,2025-03-17,04:57:00,05:49:00,04:59:00,05:52:00,3,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-RE-AWR,2025-03-17,05:55:00,06:45:00,05:58:00,06:48:00,3,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-AWR-BKI,2025-03-17,06:51:00,07:36:00,06:54:00,07:39:00,3,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-BKI-JP,2025-03-17,07:42:00,08:37:00,07:45:00,08:41:00,4,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-NDLS-RE,2025-03-17,05:24:00,06:16:00,05:26:00,06:18:00,2,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-RE-AWR,2025-03-17,06:22:00,07:12:00,06:24:00,07:14:00,2,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-AWR-BKI,2025-03-17,07:18:00,08:03:00,07:20:00,08:05:00,2,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-BKI-JP,2025-03-17,08:09:00,09:04:00,08:11:00,09:08:00,4,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-03-17,06:18:00,07:10:00,06:21:00,07:13:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-03-17,07:16:00,08:06:00,07:19:00,08:11:00,5,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-03-17,08:12:00,08:57:00,08:17:00,09:03:00,6,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-03-17,09:03:00,09:58:00,09:09:00,10:04:00,6,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-NDLS-RE,2025-03-17,06:45:00,07:37:00,06:49:00,07:41:00,4,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-RE-AWR,2025-03-17,07:43:00,08:33:00,07:49:00,08:39:00,6,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-AWR-BKI,2025-03-17,08:39:00,09:24:00,08:46:00,09:31:00,7,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-BKI-JP,2025-03-17,09:30:00,10:25:00,09:37:00,10:32:00,7,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-NDLS-RE,2025-03-17,07:12:00,08:04:00,07:16:00,08:08:00,4,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-RE-AWR,2025-03-17,08:10:00,09:00:00,08:14:00,09:04:00,4,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-AWR-BKI,2025-03-17,09:06:00,09:51:00,09:12:00,09:59:00,8,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-BKI-JP,2025-03-17,09:57:00,10:52:00,10:06:00,11:02:00,10,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-03-17,08:06:00,08:58:00,08:10:00,09:04:00,6,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-03-17,09:04:00,09:54:00,09:10:00,10:00:00,6,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-03-17,10:00:00,10:45:00,10:06:00,10:54:00,9,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-03-17,10:51:00,11:46:00,11:04:00,11:59:00,13,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-NDLS-RE,2025-03-17,08:33:00,09:25:00,08:34:00,09:26:00,1,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-RE-AWR,2025-03-17,09:31:00,10:21:00,09:33:00,10:23:00,2,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-AWR-BKI,2025-03-17,10:27:00,11:12:00,10:29:00,11:16:00,4,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-BKI-JP,2025-03-17,11:18:00,12:13:00,11:24:00,12:20:00,7,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-03-17,09:00:00,10:02:00,09:09:00,10:13:00,11,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-03-17,10:11:00,11:10:00,10:22:00,11:21:00,11,MEDIUM
